Professor_ID,Professor_Name,University,Department,Quality,Difficulty,Emotion,Class_Name,Comment,Thumbs_Up,Thumbs_Down,Review_Date
16542,Yehia Haddad,University of Ottawa,Engineering department,1.5,4,AWFUL,GNG1505,Useless...,0,0,"Dec 6th, 2010"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,4,AWFUL,MCG3345,Avoid him!! Does teach what he's suppose to teach and his classes are a waste of time.. Dont bother going to his class cuz he will talk about other subject not related to class. He doesnt care about students and their success..,0,0,"Oct 28th, 2009"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,4,AWFUL,GNG1105,"I got a good mark in this class, but its from studying on my own and not listening to a single thing this guy said. Learn on your own, don't go to class or simply avoid this prof!",0,0,"Oct 4th, 2009"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,MCG3345,Worst prof i had in my career. Useless and doesnt know how to teach... Very selfish and doesnt care about students!,0,0,"Oct 4th, 2009"
16542,Yehia Haddad,University of Ottawa,Engineering department,2,4,AWFUL,GNG1105,"In the final exam he gave us things that he didn't explain. Moreover, in the last class he gave us 2 whole units!!",0,0,"May 13th, 2009"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1105,"Worst professor I've ever had the misfortune of having. Refused to wear his microphone in a class with ~100 students so the ones in the middle and back had a hard time understanding him - and he mumbles! Goes class unprepared with french overheads (but the section is English). He'd always ask if we had questions, and when we did he'd call us dumb.",0,0,"Apr 16th, 2009"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,3,AWFUL,GNG1105,"Avoid at all cost. Buy the book. Don't even attend classes, just learn things on your own. Consult your TA's because they can explain better than he can and are nicer. He didn't want to answer any questions in the midterm exam and instructed his TA's not to do it either. Choose Hallett over him, at least with Hallett you will learn something.",0,0,"Apr 15th, 2009"
16542,Yehia Haddad,University of Ottawa,Engineering department,1.5,2,AWFUL,GNG1105,Avoid his class at all costs! gross and useless prof!,0,0,"Mar 21st, 2009"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,3,AWFUL,MCG3145,"unbelievable... i have never had a prof who is this lazy and utterly unintelligent. He finished talking to us about chapter 11(aka putting pages from the textbook on the overhead). Immediately after he covered the material, someone asked if ch.11 was on the midterm exam. He said ""What is chapter 11, what, huh, chapter 11"" then he changed the topic.",0,0,"Mar 1st, 2009"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,MCG1105,"Never answers emails, very obscure lectures, hard to understand his accent, isn't logical with his explanations, isn't willing to take time to listen to you or teach you what you need to learn until you understand it, always in a rush and students are his lowest priority. I wish I knew this website before i took that class with him in the winter.",0,0,"Aug 22nd, 2008"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1501,OMG!!! Incomprehensible! The class average was 3.2....that should explain it all...avoid him at all cost!!!!!!!!! Go to carleton to take the equivalent course instead of taking a course with this guy!,0,0,"Aug 20th, 2008"
16542,Yehia Haddad,University of Ottawa,Engineering department,2.5,2,AWFUL,GNG1105,"I don't know what all these other people are talking about! He's a really fun guy that explains the concepts extensively until you understand everything. His TAs were very friendly and helpful. The only thing is, he is not always available outside of class hours.",0,0,"Jul 5th, 2008"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1105,"FOR YOUR OWN SAKE, AVOID HIM!!",0,0,"Apr 17th, 2008"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1105,I got stuck with this prof will try not to be in this situation again!!!! hes terrible learn on your own and you can pass this course.,0,0,"Jan 17th, 2007"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,4,AWFUL,MCG3140,"By far the worst prof ever. Avoid this prof at all times and avoid getting suckered into buying his ""CD"" for the replacement of the textbook. His first few classes will be him trying to sell this S*$% which is in fact complete copy of Popov's textbook.",0,0,"Jan 1st, 2007"
16542,Yehia Haddad,University of Ottawa,Engineering department,2,5,AWFUL,GNG1100,I felt obliged to say this since I think it gives you an idea about taking a course with this prof . The overall average for the class at the end of the semester was 3/10! I personally did ok but dear lord he killed soooo many people that its sad.,0,0,"Dec 4th, 2006"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1500,absolutely the worst prof ever!! avoids answering your quesitons and is totally unorganized. Avoid taking appointments in his office - you will not gain anything. If it wasn't for the TA's most ppl would fail!,0,0,"Jan 19th, 2006"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1500,avoid this prof at all costs...he cant speak english or french and hardly remembers what he just said 5 mins ago. At least go to one class and sit in the front row to get a good look at his hair!!!,0,0,"Nov 17th, 2005"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1500,"How the $""@% did this guy get a PHD and get hired as a teacher? Geez... Worst teacher/prof I've ever seen. He's incomprehensible, half deaf and very absent minded. He'll always answer your questions aside. Plus, he talks to the blackboard and has a terrbible accent, making it impossible to follow him. DO NOT TAKE HIS CLASS!!! I'm not joking!",0,0,"Oct 10th, 2005"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1501,"He couldn't speak english or french.. we didnt understand a thing.. We had to go to a class taught by other teachers... go to the DGDs they help a little. He was quite severe on final exam, 1 small mistake = 0 for the whole problem. I almost failed though i payed attention, went to all clases, most dgds, and read the book...",0,0,"Aug 2nd, 2005"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG,No Comments,0,0,"Jul 16th, 2005"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1100,"He is kind ,but when it come to teaching.It's better not to teach.He depends on hi TAs and all of them were means.Never Take his class.",0,0,"Jan 1st, 2005"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,3,AWFUL,1500GNG,A monley would be better !,0,0,"Dec 11th, 2004"
16542,Yehia Haddad,University of Ottawa,Engineering department,1.5,3,AWFUL,GNG1500,"Alright, he cant speak french, he cant speak english. Big problem here. Dont buy the cd, dont even burn it! no worth to lost a blank cd. Buy the book.",0,0,"Nov 26th, 2004"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1501,Put a monkey instead he'll do a better job ! BURN the CD don't buy it !!!,0,0,"Nov 26th, 2004"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,3,AWFUL,GNG1500,No Comments,0,0,"Nov 22nd, 2004"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1500,"The worst prof i've ever had. If you get the chance to take the same course with a different teacher, take it! Believe me, you won't regret it. This teacher can't even speak english or french properly! And do yourself a favor, don't buy the CD-rom, buy the book!",0,0,"Nov 14th, 2004"
16542,Yehia Haddad,University of Ottawa,Engineering department,2,5,AWFUL,GNG1500,"Try to avoid if possible. If you are in the French section, however, you won't have the choice. His French is horrible and is very difficult to understand. If you have him in GNG 1100/1500, buy both book and CD. The CD is only in English. Also, if you ask him a question he will always answer aside.",0,0,"Oct 21st, 2004"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,4,AWFUL,GNG1500,No Comments,0,0,"Oct 15th, 2004"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,3,AWFUL,GNG1500,Didn't understand him but he is quite funny... and he tries,0,0,"Sep 19th, 2004"
16542,Yehia Haddad,University of Ottawa,Engineering department,1.5,5,AWFUL,GNG1500,Difficulty transmitting his knowledge to the students.,0,0,"Sep 16th, 2004"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,1,AWFUL,GNG1501,Horrible,0,0,"Apr 26th, 2004"
16542,Yehia Haddad,University of Ottawa,Engineering department,4.5,4,AWESOME,GNG1100,"Very good prof, but his teaching style is the old style.",0,1,"Apr 20th, 2004"
16542,Yehia Haddad,University of Ottawa,Engineering department,5,2,AWESOME,GNG1500,No Comments,0,1,"Dec 18th, 2003"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,3,AWFUL,GNG1500,"Without the book, I wouldn't even know what is the subject of that class.",0,0,"Apr 19th, 2003"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1500,No Comments,0,0,"Dec 15th, 2002"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1500,No Comments,0,0,"Nov 28th, 2002"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1500,No Comments,0,0,"Nov 26th, 2002"
16542,Yehia Haddad,University of Ottawa,Engineering department,4,2,AWESOME,GNG1500,No Comments,0,1,"Apr 12th, 2002"
16542,Yehia Haddad,University of Ottawa,Engineering department,1.5,2,AWFUL,GNG1500,"Worse prof ever.Can't speak French, terrible explanations and unclear questions.",0,0,"Dec 25th, 2001"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1500,Incomprehensible,0,0,"Dec 25th, 2001"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,DYNAMICS,Worst prof ever,0,0,"Nov 7th, 2001"
16542,Yehia Haddad,University of Ottawa,Engineering department,1,5,AWFUL,GNG1500,"Can't speak french, can't write, unable to explain nor answer questions.",0,0,"Oct 15th, 2001"
16547,Mary May Downing,University of Ottawa,Women's Studies department,3.5,3,AVERAGE,FEM2103,"DISORGANIZED! very nice woman, but she give no structure at all. Been to the lectures, but taking notes are impossible. she is all over the place. good luck figuring out how she wants things done. gives no guidelines, and leaves you with a feeling that you learnt nothing. Again she's a lovely nice lady but all i can say is good luck on the exam...",0,0,"Oct 25th, 2009"
16547,Mary May Downing,University of Ottawa,Women's Studies department,3.5,3,AVERAGE,FEM2103,"DISORGANIZED! very nice woman, but she give no structure at all. Been to the lectures, but taking notes are impossible. she is all over the place. good luck figuring out how she wants things done. gives no guidelines, and leaves you with a feeling that you learnt nothing. Again she's a lovely nice lady but all i can say is good luck on the exam...",0,0,"Oct 25th, 2009"
16547,Mary May Downing,University of Ottawa,Women's Studies department,3.5,3,AVERAGE,FEM2107,"She is a very nice, sweet woman. You can do well if you attend her classes and do your readings. But overall I thought she was pretty terrible. Most boring class I have ever had to sit through. Avoid if possible.",0,0,"Jun 21st, 2009"
16547,Mary May Downing,University of Ottawa,Women's Studies department,3,4,AVERAGE,FEM2105,"A nice enough woman, but very boring class and I didn't learn anything. Classes were all discussions and her giving us random information. Hard marker, students in her second year course who aren't writing at a publishable level don't get good grades.",0,0,"May 11th, 2009"
16547,Mary May Downing,University of Ottawa,Women's Studies department,2.5,3,AWFUL,WOMN2801,"Took a course that I was SO looking forward to taking with her at Carleton, and it was disastrous. I'm minoring in WOMN, so I've taken classes before, but this one was a prerequisite; it was the biggest waste of time and money EVER. Marymay is nice, but I learned absolutely nothing. This class was too basic even to be an entry-level course. Awful!!",0,0,"May 1st, 2009"
16547,Mary May Downing,University of Ottawa,Women's Studies department,1,2,AWFUL,WOMN2608,"Didn't learn anything! Waste of money. Don't take the course. Nice lady. Takes to long to mark assignments (a month in counting). Teaching style sucks. Too much about her life. Too many movies, radio, text, etc. I'm very upset that I was in that class for 4 months, didn't gain any more knowledge then when i entered. TAKE THE CLASS WITH CAUTION",0,0,"Apr 6th, 2009"
16547,Mary May Downing,University of Ottawa,Women's Studies department,2.5,3,AWFUL,FEM3303,"Had Methodology and Fem Activism. VERY unorganized. Frustrating. Very helpful and kind hearted lady, still complains about pay lol Classes drag on and on...",0,0,"Nov 6th, 2008"
16547,Mary May Downing,University of Ottawa,Women's Studies department,1,5,AWFUL,FEM2105,I am usually a very fair person when commenting on Professors on this website but I cannot help but warn students about this prof. I do not doubt that she is a nice person but a terrible teacher. I did not learn a single thing (and this wasn't by a lack of trying!). This course discouraged me from taking any other Women's Studies courses at U of O.,0,0,"Jan 3rd, 2008"
16547,Mary May Downing,University of Ottawa,Women's Studies department,4.5,2,AWESOME,FEM2103,"Whatever people have to say about her, she is amazing. She genuinely cares about her students, and invests herself in their success. She is so much more than willing to spend time with them outside of class to talk about class stuff, or just anything. Love her. Smart, activist, caring, friendly... what more could i really ask? Take her classes.",0,0,"Aug 27th, 2006"
16547,Mary May Downing,University of Ottawa,Women's Studies department,3.5,4,AVERAGE,FEM2105,"Nice prof but is bitter about not being tenure-track prof. She complains a lot about money and the university hiring practices/standards. If you've taken women's studies classes before don't take her's, it is a step backwards. You put more effort into the class without getting much back. Articles are boring and repetitive.",0,0,"Nov 10th, 2005"
16547,Mary May Downing,University of Ottawa,Women's Studies department,4,3,AWESOME,FEM2103,"Maybe talks a little too much about her personal problems, but she is MORE than willing to engage in discussion and help you out outside class. I didn't find her biased, rude or overly disorganized. In fact, I found her openminded and extremely caring. I actually LOOK for classes with her.",0,0,"Feb 16th, 2005"
16547,Mary May Downing,University of Ottawa,Women's Studies department,2,3,AWFUL,FEM3303,"Very biased.there is more to feminist activism than peace activism. talks about herself a lot- only focused on one topic because she was interested in it, didn't matter what the class was interested in.nice enough - but class had too much discussion- did not actually learn ANYTHING. waste of time!",0,0,"Jan 25th, 2005"
16547,Mary May Downing,University of Ottawa,Women's Studies department,1.5,4,AWFUL,FEM2105,"She is the worst prof I have ever had. I did not learn a thing in the class. She is very disorganized, does not even teach the material and is very boring. Her job is to teacher her students, not to complain about not getting paid enough.",0,0,"Jan 4th, 2005"
16547,Mary May Downing,University of Ottawa,Women's Studies department,1,3,AWFUL,SOC2104,"Hated this class, prof is extremely disorganized and just plain rude.",0,0,"Dec 9th, 2004"
16547,Mary May Downing,University of Ottawa,Women's Studies department,1,3,AWFUL,FEM2105,Very opinionated and disorganized.,0,0,"Sep 6th, 2004"
16547,Mary May Downing,University of Ottawa,Women's Studies department,1,5,AWFUL,FEM,This teacher is the worst that I have ever had! She is completely clueless! Should consider resigning,0,0,"Jun 29th, 2004"
16547,Mary May Downing,University of Ottawa,Women's Studies department,5,2,AWESOME,FEM2103,Don't assume just because you learned nothing in class the exam won't be the hardest thing you ever took. Or related to course content.,0,0,"Apr 12th, 2004"
16547,Mary May Downing,University of Ottawa,Women's Studies department,5,1,AWESOME,FEM,"This women is has a beautiful soul, I know its corny but I will be a better person fo having been taought by her",0,0,"Nov 15th, 2003"
16547,Mary May Downing,University of Ottawa,Women's Studies department,5,3,AWESOME,FEM,"A caring, kind woman - definitely in the right profession. You can tell she loves teaching, but is not paid nearly enough for what she does.",0,0,"Nov 9th, 2003"
16547,Mary May Downing,University of Ottawa,Women's Studies department,5,1,AWESOME,WOMENSTUDI,Welcome to the world of feminism. you'll never look at your life the same way again. this woman needs a raise!,0,0,"Jun 25th, 2003"
16645,Gordon Lucke,University of Ottawa,Communication department,4,5,AWESOME,CMN3155,"Really cool guy, interesting lectures. Very difficult class, project was the hardest I've ever done so far. Would avoid if you have never taken quantitative/qualitative methods, or don't care for politics.",1,0,"Mar 19th, 2018"
16645,Gordon Lucke,University of Ottawa,Communication department,5,3,AWESOME,CMN3155,"By far one of my favourite comms classes, different interesting material. There was a midterm, group project and final all graded fairly. I found the second half of the course kind of dry because it was just a history section. However, he is very knowledgeable about public opinion research. Enjoyed this course!",1,0,"Dec 19th, 2017"
16645,Gordon Lucke,University of Ottawa,Communication department,4,4,AWESOME,CMN3155,"Used to hate the class but it grew on me. Show up or you won't pass, he makes a clear point of that since he doesn't use slides. Learned a lot though. If you like politics you will enjoy it! Tests are hard, projects are time consuming but all in all it will help you in a professional sense one day. Highly recommend and would take again! :)",1,0,"Dec 9th, 2017"
16645,Gordon Lucke,University of Ottawa,Communication department,5,4,AWESOME,CMN3155,"One of my favourite professors. Has a gift for taking theory and making it applicable to the real-world. Highly recommend him if you are seeking a professional communications perspective. He is also a highly engaging lecturer. Only downside is the massive group project and that the test and exam are very tough. Overall, great prof.",1,0,"Feb 7th, 2017"
16645,Gordon Lucke,University of Ottawa,Communication department,1,5,AWFUL,CMN4155,Terrible. This course is so content heavy. All exams are cumulative. He is a tough marker. You need to say EXACTLY what he wants to get a good grade. He will say something is not on the exam but SURPRISE it is.,0,3,"Jan 19th, 2017"
16645,Gordon Lucke,University of Ottawa,Communication department,2,4,AWFUL,CMN3155,First half of the class wasn't bad and the midterm was okay (although he set it out to be much easier than it was). The group project was extremely long and he added over half of the project expectations less than 1 week before it was due. He can be come off as rude when answering questions. Wouldn't recommend- lazy prof.,1,1,"Jan 12th, 2016"
16645,Gordon Lucke,University of Ottawa,Communication department,3.5,3,AVERAGE,CMN3155,"Such a great class and professor! Everyone is complaining because you actually have to work for your grade - how university should be. He gave clear midterm and assignment instructions, I guess people are used to having their hand held in other courses. I learnt so much, it was such useful material and he is so knowledgeable. Best class, best prof.",1,0,"Nov 18th, 2015"
16645,Gordon Lucke,University of Ottawa,Communication department,1,5,AWFUL,CMN3155,"He's knowledgeable, but conveys material it in a very dry, non-understandable way. Without any prior knowledge in the politicalresearch world you will be at a loss because he speaks of the material as if everyone has the knowledge already. The exams are very difficult and all short answer -- if the course was better organized it would be enjoyable",4,1,"Jan 23rd, 2015"
16645,Gordon Lucke,University of Ottawa,Communication department,2,4,AWFUL,CMN3155,"The first half of the semester is somewhat organized but the second half is all over the place. Exams consist of 1-2 multiple choice questions and the rest is short answer questions. If you love politics, you might do well! Listen to his lectures and take notes! For the exams, study your notes and the deck (don't buy the course pack).",1,1,"Jan 13th, 2015"
16645,Gordon Lucke,University of Ottawa,Communication department,4.5,4,AWESOME,CMN3155,"Best professor I have ever had at the University of Ottawa. Keep in mind this man is NOT an academic that lives in the world of theory and unicorns. He's experienced and extremely knowledgeable, he understands the ins and outs of both the private and public sector communications jobs. If you want to get your money's worth, take Gordon Lucke.",1,1,"Dec 17th, 2014"
16645,Gordon Lucke,University of Ottawa,Communication department,4,4,AWESOME,CMN4128,So much work! He is funny and full of real world knowledge. Assignments are very difficult to complete due to the vagueness of the case studies given. Learned so much from him. Such an easy going intelligent man! Highly recommendable.,1,1,"Apr 9th, 2014"
16645,Gordon Lucke,University of Ottawa,Communication department,1,5,AWFUL,CMN4105,"He made the students do too much leg work for his grading (yes, you grade each other). He's pretty arrogant, and he makes it clear your opinions mean little to him. The class is ridiculously heavy. There isn't anything you can learn in this class that you can't learn off the internet. Really disappointed, especially with the amount of group work.",2,2,"Apr 3rd, 2014"
16645,Gordon Lucke,University of Ottawa,Communication department,3.5,4,AVERAGE,CMN4128,You'll never do so much work for one class in your CMN undergrad career but it's worth it. Class almost becomes your second social life/community. You'll understand what I mean when it ends. He's a great guy though. I'm straight and I'll admit I see why he has the chili pepper. Good lookin guy,0,0,"Apr 11th, 2013"
16645,Gordon Lucke,University of Ottawa,Communication department,5,4,AWESOME,CMN4128,"Definitely one of the BEST classes I've taken in my four years. Awesome way of teaching, you will learn A LOT. Highly recommend this course!",0,0,"Mar 25th, 2013"
16645,Gordon Lucke,University of Ottawa,Communication department,3.5,2,AVERAGE,CMN3155,"The possession of vast knowledge on politics, economy and social matters, I never seen among professors till now. Regardless of your personal taste, go to the class, you will get something important each time. You learn a lot through this course; your tuition is double back in your brain.",0,0,"Dec 4th, 2012"
16645,Gordon Lucke,University of Ottawa,Communication department,5,5,AWESOME,CMN1010,Great professor !! really one of the best at ottawa u in terms of getting people to show up without attendance marks and truly holding class attention.. not an easy grader so don't take this class if you want a bird course.. if you like politics and are willing to pay attention it is a great class.,0,0,"Nov 7th, 2012"
16645,Gordon Lucke,University of Ottawa,Communication department,4,3,AWESOME,CMN1111,One of the best professors i have had. Doesn't post slides but forces students to actually come to class and listen. really good at holding the attention of the class. Nice guy.,0,0,"Oct 16th, 2012"
16645,Gordon Lucke,University of Ottawa,Communication department,1,5,AWFUL,CMN3155,"He's ridiculous. He's so arrogant that you'd think he was a PHD, but isn't, like someone mentioned earlier. REFUSES to let students discuss their issues with him regarding changing their grades. If he was to remark something, promised he'd give us a lower mark. First portion of class was amazing, second, ALL OVER THE PLACE. SO DISORGANIZED.",0,1,"Jul 30th, 2012"
16645,Gordon Lucke,University of Ottawa,Communication department,4.5,4,AWESOME,CMN3155,Definitely one of my favorite classes ever at Ottawa U! Taught by such an awesome teacher! The subject is very interesting and differs from a lot of the other communication classes offered.,0,0,"Jul 28th, 2012"
16645,Gordon Lucke,University of Ottawa,Communication department,4.5,4,AWESOME,CMN3155,"amazing prof. he's tough, but fair. go to class and take good notes and you'll leave with a really great mark. he made class enjoyable and his lectures are very comprehendible. would without a doubt take another one of his classes.",0,0,"Feb 1st, 2012"
16645,Gordon Lucke,University of Ottawa,Communication department,3.5,4,AVERAGE,CMN3155,"Very hard marker. First half of the course was phenominal. Second half was all over the place, and back and forth. GO TO CLASS. Pay attention and start the project early, and you'll love it.",0,0,"Jan 11th, 2012"
16645,Gordon Lucke,University of Ottawa,Communication department,4.5,5,AWESOME,CMN3155,"Awesome teacher. His project was very interesting, different from the ""typical essay"". I would definitely recommend this class. He is also very helpful and is very clear. Even if you do not have a lot of knowledge concerning politics, you can succeed in this class. A lot of work, though, but worth it!",0,0,"Jan 10th, 2012"
16645,Gordon Lucke,University of Ottawa,Communication department,2.5,4,AWFUL,CMN3155,He is a good prof. He is really specific when he marks so try to focus on his wording when you study.,0,0,"Dec 18th, 2011"
16645,Gordon Lucke,University of Ottawa,Communication department,5,1,AWESOME,CMN3155,Hot,0,0,"Dec 16th, 2011"
16645,Gordon Lucke,University of Ottawa,Communication department,5,3,AWESOME,CMN4168,"Awesome professor! Best class I've taken in Ottawa U by far- finally someone who takes an interesting, unique pedagogical approach to make subject matter accessible and retainable. Thanks, keep up the great work!",0,0,"Apr 20th, 2011"
16645,Gordon Lucke,University of Ottawa,Communication department,4,2,AWESOME,CMN3155,Awesome Prof! Really loved going to his class and it was at 8:30am so that says a lot. Made a dull subject interesting and funny. I would highly recommend him.,0,0,"Apr 23rd, 2009"
16645,Gordon Lucke,University of Ottawa,Communication department,3.5,4,AVERAGE,CMN4168,"Hard work, and he can be vague with requirements, but once you figure out what he's looking for you'll be rewarded. Some lectures can be boring, but others are interesting, and he's got a sense of humour.",0,0,"Aug 12th, 2007"
16645,Gordon Lucke,University of Ottawa,Communication department,1,5,AWFUL,CMN3130,"like an earlier poster said, ridiculous amount of work for the mark you get out of it! Very vague requirements, disgustingly hard marker. VERY hard to get anything higher than a B+. He's ok for quantitative or public opinion.. but stay away from his planning course!!",0,0,"Apr 3rd, 2006"
16645,Gordon Lucke,University of Ottawa,Communication department,1,4,AWFUL,CMNCONSULTING,No Comments,0,0,"Feb 28th, 2006"
16645,Gordon Lucke,University of Ottawa,Communication department,2,5,AWFUL,CMN4128,Ridiculous amount of work for the mark you get out of it. Follow everything he says very carefully and you still won't get an A.,0,0,"Jul 19th, 2005"
16645,Gordon Lucke,University of Ottawa,Communication department,5,4,AWESOME,CMN3155,"Great prof - very knowledgeable - I like his no-nonsense attitude. Assignments are extremely time-consuming, but worthwhile. Lots of hard work, but a great course - actually feel like I learned a great deal.",0,0,"Apr 26th, 2005"
16645,Gordon Lucke,University of Ottawa,Communication department,4,5,AWESOME,CMN4128,The class is very hard and there is a lot of work to do in a short time but it's SO worth it.,0,0,"Dec 7th, 2004"
16645,Gordon Lucke,University of Ottawa,Communication department,2,3,AWFUL,CMNORGCHANGE,"Gordo is not a tough marker, but when you work on an assignment for a gazillion hours you hope that it will be worth something...not in his case. The final is only worth 25% and you end up putting in a whole two weeks of blood sweat and tears. I will be soo happy to finish his class. Don't Take It!",0,0,"Dec 1st, 2004"
16645,Gordon Lucke,University of Ottawa,Communication department,3.5,4,AVERAGE,CMN4128,"One of the few professors who truly cares about his students and encourages them to reach their full potential. Be prepared to work like you never have before, but you will learn in the process. Doesn't put up with BS - that's a good thing!",0,0,"Aug 5th, 2004"
16645,Gordon Lucke,University of Ottawa,Communication department,3.5,4,AVERAGE,CMN,"He will make you work for his class, which is a good thing, although at the time, you wish you had dropped his class. I do not regret taking his class, but would not do it again.",0,0,"Jun 3rd, 2004"
16645,Gordon Lucke,University of Ottawa,Communication department,5,3,AWESOME,CMN3155,"This is one of the best classes in my four years in comm. Very interesting class, great prof.",0,0,"Apr 14th, 2004"
16645,Gordon Lucke,University of Ottawa,Communication department,2,4,AWFUL,CMN3102,Too arrogant therefore low credibility.,0,0,"Apr 11th, 2004"
16645,Gordon Lucke,University of Ottawa,Communication department,3.5,5,AVERAGE,CMN3102,"His arrogance allows people to believe he has a phd when he doesn't. Belongs in business faculty, not arts.",0,0,"Sep 30th, 2003"
16645,Gordon Lucke,University of Ottawa,Communication department,3.5,3,AVERAGE,CMN,"obviously toiled for his PhD, loves his own voice - typically arrogant yet insecure. decent prof, the love-hate dynamic is both engaging and infuriating. tries his best. grades rather arbitrarily it seems. perhaps dogmatic?",0,0,"Jul 31st, 2003"
16645,Gordon Lucke,University of Ottawa,Communication department,1,5,AWFUL,COMM,"NOT HOT, you would think he is the only guy in the world with a Phd, conceded, pompous, brutal marker.",0,0,"May 1st, 2003"
16645,Gordon Lucke,University of Ottawa,Communication department,5,4,AWESOME,CMN3102,one of top profs i've ever had.makes HORRIBLE material interesting! CUTE!,0,0,"Feb 6th, 2003"
16645,Gordon Lucke,University of Ottawa,Communication department,5,4,AWESOME,CMN3102,"makes boring material interesting, expects a lot, but good work is rewarded",0,0,"Dec 24th, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,3,5,AVERAGE,CMN3102,Has very high expectations. He gives his students a voice and rewards good work.,0,0,"Dec 20th, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,1.5,4,AWFUL,CMN3102,"unclear, arrogant, not helpful, pesimistic",0,0,"Dec 1st, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,4,5,AWESOME,CMN3102,Boring class.,0,0,"Nov 26th, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,5,4,AWESOME,CMN21483,hot&knows it. Nice ass.great prof. innovative teaching techniques.,0,0,"Nov 24th, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,5,3,AWESOME,CMN3102,Great Prof. Great class. Great but,0,0,"Nov 12th, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,4,3,AWESOME,CMN3102,Finally a communications professor who challenges his students! Vito take note!,0,0,"Nov 8th, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,3.5,4,AVERAGE,CMN3102,"Very hard final project, tough marking, he knows his is sexy and shows it.",0,0,"Oct 17th, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,4.5,4,AWESOME,CMN3102,rewards effort. Hard class but somehow makes research actually interesting.,0,0,"Oct 7th, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,4,3,AWESOME,CMN3102,Knows his stuff. Gives good explanations. Very clear. Tough class though.,0,0,"Aug 10th, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,4,3,AWESOME,CMN3102,"expects a lot, but has no qualms about rewarding good work",0,0,"Jun 14th, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,3,4,AVERAGE,CMN3102,"Tough, but learned a lot-He thinks he's the greatest though.",0,0,"May 1st, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,3.5,4,AVERAGE,CMN3102,"very hard course material. A nice guy, but can has very high expectations.",0,0,"Apr 15th, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,2,5,AWFUL,CMN3102,"Makes fun of communications faculty :( brutal marker, boring classes, hard exams",0,0,"Apr 8th, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,2,4,AWFUL,CMN2148,He seems to think he's sexy. Good prof - boring subject,0,0,"Feb 5th, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,5,3,AWESOME,CMN2148,Very Nice and nice to look at!!,0,0,"Feb 4th, 2002"
16645,Gordon Lucke,University of Ottawa,Communication department,3,3,AVERAGE,CMN3102,"tough, but tries hard. its hard to teach artsies about stats.",0,0,"Jan 30th, 2002"
